date,state,daily_cases,daily_deaths
2020-04-25,Rhode Island,430,13
2020-04-25,South Carolina,183,9
2020-04-25,South Dakota,107,0
2020-04-25,Tennessee,300,7
2020-04-25,Texas,844,37
2020-04-25,Utah,168,2
2020-04-25,Vermont,16,2
2020-04-25,Virginia,770,23
2020-04-25,Washington,368,12
2020-04-25,West Virginia,15,1
2020-04-25,Wisconsin,331,4
2020-04-25,Wyoming,4,0
2020-04-26,Alabama,208,6
2020-04-26,Alaska,2,0
2020-04-26,Arizona,246,2
2020-04-26,Arkansas,92,2
2020-04-26,California,1101,24
2020-04-26,Colorado,473,8
2020-04-26,Connecticut,687,63
2020-04-26,Delaware,458,8
2020-04-26,Florida,689,19
2020-04-26,Georgia,234,10
2020-04-26,Guam,0,0
2020-04-26,Hawaii,2,0
2020-04-26,Idaho,10,0
2020-04-26,Illinois,2126,59
2020-04-26,Indiana,620,31
2020-04-26,Iowa,381,6
2020-04-26,Kansas,107,1
2020-04-26,Kentucky,169,3
2020-04-26,Louisiana,261,26
2020-04-26,Maine,25,0
2020-04-26,Maryland,820,35
2020-04-26,Massachusetts,1590,169
2020-04-26,Michigan,701,41
2020-04-26,Minnesota,156,28
2020-04-26,Mississippi,193,6
2020-04-26,Missouri,171,2
2020-04-26,Montana,3,0
2020-04-26,Nebraska,228,2
2020-04-26,Nevada,99,0
2020-04-26,New Hampshire,71,0
2020-04-26,New Jersey,3515,75
2020-04-26,New Mexico,66,6
2020-04-26,New York,6013,478
2020-04-26,North Carolina,282,5
2020-04-26,North Dakota,64,1
2020-04-26,Ohio,376,17
2020-04-26,Oklahoma,60,1
2020-04-26,Oregon,58,4
2020-04-26,Pennsylvania,1083,29
2020-04-26,Puerto Rico,64,1
2020-04-26,Rhode Island,310,11
2020-04-26,South Carolina,237,8
2020-04-26,South Dakota,66,1
2020-04-26,Tennessee,517,3
2020-04-26,Texas,715,14
2020-04-26,Utah,173,0
2020-04-26,Vermont,8,0
2020-04-26,Virginia,604,12
2020-04-26,Washington,179,14
2020-04-26,West Virginia,29,1
2020-04-26,Wisconsin,224,8
2020-04-26,Wyoming,25,0
2020-04-27,Alabama,118,9
2020-04-27,Alaska,4,0
2020-04-27,Arizona,190,0
2020-04-27,Arkansas,68,1
2020-04-27,California,1517,84
2020-04-27,Colorado,364,27
2020-04-27,Connecticut,728,87
2020-04-27,Delaware,128,5
2020-04-27,Florida,610,14
2020-04-27,Georgia,770,74
2020-04-27,Guam,116,0
2020-04-27,Hawaii,1,2
2020-04-27,Idaho,20,2
2020-04-27,Illinois,1980,49
2020-04-27,Indiana,950,4
2020-04-27,Iowa,378,9
2020-04-27,Kansas,209,6
2020-04-27,Kentucky,72,5
2020-04-27,Louisiana,279,11
2020-04-27,Maine,8,1
2020-04-27,Maryland,910,35
2020-04-27,Massachusetts,1524,104
2020-04-27,Michigan,454,92
2020-04-27,Minnesota,214,14
2020-04-27,Mississippi,183,2
2020-04-27,Missouri,174,14
2020-04-27,Montana,1,0
2020-04-27,Nebraska,361,0
2020-04-27,Nevada,70,13
2020-04-27,New Hampshire,74,0
2020-04-27,New Jersey,2150,106
2020-04-27,New Mexico,97,5
2020-04-27,New York,4077,463
2020-04-27,North Carolina,205,22
2020-04-27,North Dakota,75,2
2020-04-27,Ohio,362,25
2020-04-27,Oklahoma,27,2
2020-04-27,Oregon,43,1
2020-04-27,Pennsylvania,1019,75
2020-04-27,Puerto Rico,17,0
2020-04-27,Rhode Island,269,7
2020-04-27,South Carolina,123,3
2020-04-27,South Dakota,33,0
2020-04-27,Tennessee,304,2
2020-04-27,Texas,754,23
2020-04-27,Utah,113,0
2020-04-27,Vermont,4,1
2020-04-27,Virginia,565,10
2020-04-27,Washington,214,14
2020-04-27,West Virginia,24,3
2020-04-27,Wisconsin,178,7
2020-04-27,Wyoming,18,0
2020-04-28,Alabama,211,14
2020-04-28,Alaska,6,0
2020-04-28,Arizona,232,20
2020-04-28,Arkansas,58,6
2020-04-28,California,1362,84
2020-04-28,Colorado,435,29
2020-04-28,Connecticut,315,77
2020-04-28,Delaware,413,12
2020-04-28,Florida,708,83
2020-04-28,Georgia,378,41
2020-04-28,Guam,1,0
2020-04-28,Hawaii,2,0
2020-04-28,Idaho,35,2
2020-04-28,Illinois,2219,140
2020-04-28,Indiana,646,60
2020-04-28,Iowa,508,9
2020-04-28,Kansas,194,1
2020-04-28,Kentucky,229,15
2020-04-28,Louisiana,218,61
2020-04-28,Maine,17,0
2020-04-28,Maryland,626,71
2020-04-28,Massachusetts,1840,150
2020-04-28,Michigan,1012,160
2020-04-28,Minnesota,365,15
2020-04-28,Mississippi,248,10
2020-04-28,Missouri,135,28
2020-04-28,Montana,2,1
2020-04-28,Nebraska,126,2
2020-04-28,Nevada,104,6
2020-04-28,New Hampshire,72,0
2020-04-28,New Jersey,2668,398
2020-04-28,New Mexico,150,6
2020-04-28,New York,3285,510
2020-04-28,North Carolina,533,22
2020-04-28,North Dakota,49,0
2020-04-28,Ohio,444,46
2020-04-28,Oklahoma,130,10
2020-04-28,Oregon,31,7
2020-04-28,Pennsylvania,1595,146
2020-04-28,Puerto Rico,12,2
2020-04-28,Rhode Island,218,6
2020-04-28,South Carolina,122,15
2020-04-28,South Dakota,68,0
2020-04-28,Tennessee,235,6
2020-04-28,Texas,905,39
2020-04-28,Utah,107,4
2020-04-28,Vermont,7,0
2020-04-28,Virginia,804,34
2020-04-28,Washington,207,21
2020-04-28,West Virginia,18,1
2020-04-28,Wisconsin,225,19
2020-04-28,Wyoming,16,0
2020-04-29,Alabama,175,20
2020-04-29,Alaska,4,0
2020-04-29,Arizona,254,11
2020-04-29,Arkansas,80,2
2020-04-29,California,2334,77
2020-04-29,Colorado,441,30
2020-04-29,Connecticut,455,79
2020-04-29,Delaware,80,7
2020-04-29,Florida,347,46
2020-04-29,Georgia,693,64
2020-04-29,Guam,0,0
2020-04-29,Hawaii,3,0
2020-04-29,Idaho,32,0
2020-04-29,Illinois,2253,89
2020-04-29,Indiana,626,73
2020-04-29,Iowa,467,12
2020-04-29,Kansas,210,5
2020-04-29,Kentucky,163,4
2020-04-29,Louisiana,374,44
2020-04-29,Maine,16,1
2020-04-29,Maryland,742,62
2020-04-29,Massachusetts,1963,252
2020-04-29,Michigan,974,104
2020-04-29,Minnesota,463,18
2020-04-29,Mississippi,227,11
2020-04-29,Missouri,120,7
2020-04-29,Montana,0,1
2020-04-29,Nebraska,263,11
2020-04-29,Nevada,122,12
2020-04-29,New Hampshire,44,6
2020-04-29,New Jersey,2408,328
2020-04-29,New Mexico,238,2
2020-04-29,New York,4718,510
2020-04-29,North Carolina,379,13
2020-04-29,North Dakota,42,0
2020-04-29,Ohio,534,138
2020-04-29,Oklahoma,63,7
2020-04-29,Oregon,61,2
2020-04-29,Pennsylvania,868,300
2020-04-29,Puerto Rico,65,0
2020-04-29,Rhode Island,321,12
2020-04-29,South Carolina,146,40
2020-04-29,South Dakota,61,2
2020-04-29,Tennessee,281,6
2020-04-29,Texas,971,38
2020-04-29,Utah,156,0
2020-04-29,Vermont,0,0
2020-04-29,Virginia,623,30
2020-04-29,Washington,325,13
2020-04-29,West Virginia,14,2
2020-04-29,Wisconsin,232,8
2020-04-29,Wyoming,8,0
2020-04-30,Alabama,143,10
2020-04-30,Alaska,0,0
2020-04-30,Arizona,446,12
2020-04-30,Arkansas,74,2
2020-04-30,California,1566,96
2020-04-30,Colorado,527,11
2020-04-30,Connecticut,933,89
2020-04-30,Delaware,79,8
2020-04-30,Florida,498,51
2020-04-30,Georgia,1131,35
2020-04-30,Guam,1,0
2020-04-30,Hawaii,4,0
2020-04-30,Idaho,32,3
2020-04-30,Illinois,2563,140
2020-04-30,Indiana,690,49
2020-04-30,Iowa,302,14
2020-04-30,Kansas,494,1
2020-04-30,Kentucky,170,5
2020-04-30,Louisiana,341,60
2020-04-30,Maine,39,1
2020-04-30,Maryland,883,61
2020-04-30,Massachusetts,1940,157
2020-04-30,Michigan,905,118
2020-04-30,Minnesota,492,24
2020-04-30,Mississippi,246,11
2020-04-30,Missouri,137,10
2020-04-30,Montana,1,0
2020-04-30,Nebraska,456,3
2020-04-30,Nevada,119,6
2020-04-30,New Hampshire,92,6
2020-04-30,New Jersey,2388,458
2020-04-30,New Mexico,198,11
2020-04-30,New York,4702,329
2020-04-30,North Carolina,560,19
2020-04-30,North Dakota,34,0
2020-04-30,Ohio,724,38
2020-04-30,Oklahoma,145,8
2020-04-30,Oregon,64,2
2020-04-30,Pennsylvania,2033,188
2020-04-30,Puerto Rico,72,6
2020-04-30,Rhode Island,374,15
2020-04-30,South Carolina,214,12
2020-04-30,South Dakota,75,4
2020-04-30,Tennessee,251,4
2020-04-30,Texas,1233,52
2020-04-30,Utah,173,1
2020-04-30,Vermont,4,2
2020-04-30,Virginia,885,30
2020-04-30,Washington,324,17
2020-04-30,West Virginia,16,4
2020-04-30,Wisconsin,352,8
2020-04-30,Wyoming,15,0
2020-05-01,Alabama,226,17
2020-05-01,Alaska,9,0
2020-05-01,Arizona,314,10
2020-05-01,Arkansas,29,3
2020-05-01,California,1848,90
2020-05-01,Colorado,454,43
2020-05-01,Connecticut,1064,82
2020-05-01,Delaware,184,7
2020-05-01,Florida,1037,46
2020-05-01,Georgia,1005,32
2020-05-01,Guam,0,0
2020-05-01,Hawaii,1,0
2020-05-01,Idaho,19,0
2020-05-01,Illinois,3137,103
2020-05-01,Indiana,842,61
2020-05-01,Iowa,738,8
2020-05-01,Kansas,205,3
2020-05-01,Kentucky,171,8
2020-05-01,Louisiana,710,65
2020-05-01,Maine,28,2
2020-05-01,Maryland,1741,53
2020-05-01,Massachusetts,2106,154
2020-05-01,Michigan,1000,78
2020-05-01,Minnesota,594,28
2020-05-01,Mississippi,397,20
2020-05-01,Missouri,277,14
2020-05-01,Montana,0,0
2020-05-01,Nebraska,506,2
2020-05-01,Nevada,196,11
2020-05-01,New Hampshire,164,9
2020-05-01,New Jersey,2538,310
2020-05-01,New Mexico,102,8
2020-05-01,New York,3879,225
2020-05-01,North Carolina,415,20
2020-05-01,North Dakota,40,4
2020-05-01,Ohio,716,27
2020-05-01,Oklahoma,130,8
2020-05-01,Oregon,69,1
2020-05-01,Pennsylvania,1540,91
2020-05-01,Puerto Rico,36,2
2020-05-01,Rhode Island,341,13
2020-05-01,South Carolina,163,12
2020-05-01,South Dakota,75,4
2020-05-01,Tennessee,1275,5
2020-05-01,Texas,1270,25
2020-05-01,Utah,157,0
2020-05-01,Vermont,13,1
2020-05-01,Virginia,1055,29
2020-05-01,Washington,320,7
2020-05-01,West Virginia,26,3
2020-05-01,Wisconsin,466,11
2020-05-01,Wyoming,7,0
2020-05-02,Alabama,317,-1
2020-05-02,Alaska,1,0
2020-05-02,Arizona,402,23
2020-05-02,Arkansas,62,8
2020-05-02,California,1435,66
2020-05-02,Colorado,457,12
2020-05-02,Connecticut,523,97
2020-05-02,Delaware,120,9
2020-05-02,Florida,735,50
2020-05-02,Georgia,832,8
2020-05-02,Guam,2,0
2020-05-02,Hawaii,1,0
2020-05-02,Idaho,26,1
2020-05-02,Illinois,2450,112
2020-05-02,Indiana,688,54
2020-05-02,Iowa,758,5
2020-05-02,Kansas,353,4
2020-05-02,Kentucky,2,4
2020-05-02,Louisiana,429,23
2020-05-02,Maine,29,1
2020-05-02,Maryland,1002,59
2020-05-02,Massachusetts,1952,130
2020-05-02,Michigan,843,154
2020-05-02,Minnesota,498,24
2020-05-02,Mississippi,229,10
2020-05-02,Missouri,314,18
2020-05-02,Montana,2,0
2020-05-02,Nebraska,494,3
2020-05-02,Nevada,141,3
2020-05-02,New Hampshire,119,3
2020-05-02,New Jersey,2527,204
2020-05-02,New Mexico,219,8
2020-05-02,New York,4559,194
2020-05-02,North Carolina,592,23
2020-05-02,North Dakota,46,1
2020-05-02,Ohio,592,19
2020-05-02,Oklahoma,103,8
2020-05-02,Oregon,56,5
2020-05-02,Pennsylvania,1307,123
2020-05-02,Puerto Rico,182,1
2020-05-02,Rhode Island,327,17
2020-05-02,South Carolina,231,11
2020-05-02,South Dakota,62,0
2020-05-02,Tennessee,595,5
2020-05-02,Texas,1091,22
2020-05-02,Utah,152,3
2020-05-02,Vermont,7,1
2020-05-02,Virginia,830,35
2020-05-02,Washington,249,4
2020-05-02,West Virginia,33,3
2020-05-02,Wisconsin,346,7
2020-05-02,Wyoming,13,0
2020-05-03,Alabama,277,2
2020-05-03,Alaska,3,0
2020-05-03,Arizona,276,9
2020-05-03,Arkansas,59,4
2020-05-03,California,1319,22
2020-05-03,Colorado,409,10
2020-05-03,Connecticut,0,0
2020-05-03,Delaware,170,9
2020-05-03,Florida,615,15
2020-05-03,Georgia,350,7
2020-05-03,Guam,1,0
2020-05-03,Hawaii,0,1
2020-05-03,Idaho,-2,0
2020-05-03,Illinois,2994,56
2020-05-03,Indiana,638,17
2020-05-03,Iowa,528,9
2020-05-03,Kansas,314,2
2020-05-03,Kentucky,342,4
2020-05-03,Louisiana,200,19
2020-05-03,Maine,33,1
2020-05-03,Maryland,993,30
2020-05-03,Massachusetts,1824,158
2020-05-03,Michigan,612,29
2020-05-03,Minnesota,435,24
2020-05-03,Mississippi,109,12
2020-05-03,Missouri,300,5
2020-05-03,Montana,0,0
2020-05-03,Nebraska,354,2
2020-05-03,Nevada,83,5
2020-05-03,New Hampshire,89,2
2020-05-03,New Jersey,3027,129
2020-05-03,New Mexico,118,12
2020-05-03,New York,3699,541
2020-05-03,North Carolina,154,8
2020-05-03,North Dakota,38,1
2020-05-03,Ohio,579,17
2020-05-03,Oklahoma,121,0
2020-05-03,Oregon,45,0
2020-05-03,Pennsylvania,1008,49
2020-05-03,Puerto Rico,51,2
2020-05-03,Rhode Island,188,24
2020-05-03,South Carolina,137,8
2020-05-03,South Dakota,43,0
2020-05-03,Tennessee,495,1
2020-05-03,Texas,866,15
2020-05-03,Utah,194,1
2020-05-03,Vermont,11,2
2020-05-03,Virginia,940,44
2020-05-03,Washington,560,7
2020-05-03,West Virginia,11,0
2020-05-03,Wisconsin,304,5
2020-05-03,Wyoming,7,0
2020-05-04,Alabama,224,8
2020-05-04,Alaska,2,0
2020-05-04,Arizona,279,0
2020-05-04,Arkansas,38,4
2020-05-04,California,1261,62
2020-05-04,Colorado,272,9
2020-05-04,Connecticut,686,120
2020-05-04,Delaware,80,5
2020-05-04,Florida,819,20
2020-05-04,Georgia,732,60
2020-05-04,Guam,0,0
2020-05-04,Hawaii,1,0
2020-05-04,Idaho,47,0
2020-05-04,Illinois,2341,41
2020-05-04,Indiana,588,18
2020-05-04,Iowa,534,4
2020-05-04,Kansas,208,12
2020-05-04,Kentucky,147,11
2020-05-04,Louisiana,363,52
2020-05-04,Maine,20,0
2020-05-04,Maryland,948,36
2020-05-04,Massachusetts,1000,86
2020-05-04,Michigan,193,86
2020-05-04,Minnesota,571,9
2020-05-04,Mississippi,327,7
2020-05-04,Missouri,322,9
2020-05-04,Montana,2,0
2020-05-04,Nebraska,437,1
2020-05-04,Nevada,154,4
2020-05-04,New Hampshire,70,0
2020-05-04,New Jersey,1525,39
2020-05-04,New Mexico,180,5
2020-05-04,New York,2524,212
2020-05-04,North Carolina,203,18
2020-05-04,North Dakota,34,0
2020-05-04,Ohio,560,18
2020-05-04,Oklahoma,72,0
2020-05-04,Oregon,79,0
2020-05-04,Pennsylvania,913,37
2020-05-04,Puerto Rico,69,0
2020-05-04,Rhode Island,175,21
2020-05-04,South Carolina,131,8
2020-05-04,South Dakota,37,0
2020-05-04,Tennessee,412,5
2020-05-04,Texas,835,24
2020-05-04,Utah,151,0
2020-05-04,Vermont,5,0
2020-05-04,Virginia,821,24
2020-05-04,Washington,104,6
2020-05-04,West Virginia,29,0
2020-05-04,Wisconsin,273,1
2020-05-04,Wyoming,10,0
2020-05-05,Alabama,325,17
2020-05-05,Alaska,1,0
2020-05-05,Arizona,386,33
2020-05-05,Arkansas,56,3
2020-05-05,California,2515,89
2020-05-05,Colorado,457,52
2020-05-05,Connecticut,648,77
2020-05-05,Delaware,83,5
2020-05-05,Florida,542,72
2020-05-05,Georgia,526,49
2020-05-05,Guam,0,0
2020-05-05,Hawaii,3,0
2020-05-05,Idaho,21,2
2020-05-05,Illinois,2049,170
2020-05-05,Indiana,568,62
2020-05-05,Iowa,408,19
2020-05-05,Kansas,242,6
2020-05-05,Kentucky,452,11
2020-05-05,Louisiana,323,51
2020-05-05,Maine,21,4
2020-05-05,Maryland,708,73
2020-05-05,Massachusetts,1184,122
2020-05-05,Michigan,395,44
2020-05-05,Minnesota,617,27
2020-05-05,Mississippi,330,32
2020-05-05,Missouri,143,21
2020-05-05,Montana,0,0
2020-05-05,Nebraska,319,3
2020-05-05,Nevada,38,10
2020-05-05,New Hampshire,48,6
2020-05-05,New Jersey,2324,334
2020-05-05,New Mexico,107,6
2020-05-05,New York,2302,240
2020-05-05,North Carolina,412,23
2020-05-05,North Dakota,41,0
2020-05-05,Ohio,495,79
2020-05-05,Oklahoma,83,9
2020-05-05,Oregon,80,4
2020-05-05,Pennsylvania,975,326
2020-05-05,Puerto Rico,49,2
2020-05-05,Rhode Island,281,14
2020-05-05,South Carolina,84,13
2020-05-05,South Dakota,53,3
2020-05-05,Tennessee,272,9
2020-05-05,Texas,1152,41
2020-05-05,Utah,123,6
2020-05-05,Vermont,5,0
2020-05-05,Virginia,764,29
2020-05-05,Washington,187,17
2020-05-05,West Virginia,18,0
2020-05-05,Wisconsin,334,13
2020-05-05,Wyoming,8,0
2020-05-06,Alabama,254,28
2020-05-06,Alaska,1,1
2020-05-06,Arizona,402,31
2020-05-06,Arkansas,86,4
2020-05-06,California,1939,92
2020-05-06,Colorado,464,18
2020-05-06,Connecticut,374,85
2020-05-06,Delaware,407,6
2020-05-06,Florida,563,68
2020-05-06,Georgia,848,32
2020-05-06,Guam,0,0
2020-05-06,Hawaii,1,0
2020-05-06,Idaho,31,1
2020-05-06,Illinois,2275,134
2020-05-06,Indiana,863,51
2020-05-06,Iowa,293,12
2020-05-06,Kansas,266,3
2020-05-06,Kentucky,124,8
2020-05-06,Louisiana,403,52
2020-05-06,Maine,28,1
2020-05-06,Maryland,1046,53
2020-05-06,Massachusetts,1754,208
2020-05-06,Michigan,688,71
2020-05-06,Minnesota,728,30
2020-05-06,Mississippi,217,32
2020-05-06,Missouri,245,21
2020-05-06,Montana,0,0
2020-05-06,Nebraska,329,4
2020-05-06,Nevada,79,10
2020-05-06,New Hampshire,105,19
2020-05-06,New Jersey,1297,305
2020-05-06,New Mexico,153,7
2020-05-06,New York,2746,928
2020-05-06,North Carolina,500,20
2020-05-06,North Dakota,57,6
2020-05-06,Ohio,607,90
2020-05-06,Oklahoma,74,6
2020-05-06,Oregon,77,2
2020-05-06,Pennsylvania,1022,154
2020-05-06,Puerto Rico,44,0
2020-05-06,Rhode Island,272,15
2020-05-06,South Carolina,95,9
2020-05-06,South Dakota,59,5
2020-05-06,Tennessee,182,12
2020-05-06,Texas,1155,30
2020-05-06,Utah,156,3
2020-05-06,Vermont,1,0
2020-05-06,Virginia,0,0
2020-05-06,Washington,639,18
2020-05-06,West Virginia,34,1
2020-05-06,Wisconsin,356,9
2020-05-06,Wyoming,27,0
2020-05-07,Alabama,355,26
2020-05-07,Alaska,3,0
2020-05-07,Arizona,238,24
2020-05-07,Arkansas,83,1
2020-05-07,California,1694,83
2020-05-07,Colorado,544,23
2020-05-07,Connecticut,789,79
2020-05-07,Delaware,161,9
2020-05-07,Florida,826,61
2020-05-07,Georgia,800,23
2020-05-07,Guam,0,0
2020-05-07,Hawaii,3,0
2020-05-07,Idaho,20,0
2020-05-07,Illinois,2638,162
2020-05-07,Indiana,656,37
2020-05-07,Iowa,655,12
2020-05-07,Kansas,347,1
2020-05-07,Kentucky,227,16
2020-05-07,Louisiana,253,41
2020-05-07,Maine,76,0
2020-05-07,Maryland,1213,60
2020-05-07,Massachusetts,1696,132
2020-05-07,Michigan,564,93
2020-05-07,Minnesota,785,23
2020-05-07,Mississippi,262,22
2020-05-07,Missouri,245,20
2020-05-07,Montana,0,0
2020-05-07,Nebraska,419,6
2020-05-07,Nevada,114,7
2020-05-07,New Hampshire,102,3
2020-05-07,New Jersey,1745,252
2020-05-07,New Mexico,202,3
2020-05-07,New York,3526,250
2020-05-07,North Carolina,648,24
2020-05-07,North Dakota,48,0
2020-05-07,Ohio,555,46
2020-05-07,Oklahoma,129,7
2020-05-07,Oregon,73,6
2020-05-07,Pennsylvania,1160,239
2020-05-07,Puerto Rico,63,3
2020-05-07,Rhode Island,325,18
2020-05-07,South Carolina,206,11
2020-05-07,South Dakota,126,2
2020-05-07,Tennessee,371,1
2020-05-07,Texas,1241,31
2020-05-07,Utah,119,2
2020-05-07,Vermont,8,1
2020-05-07,Virginia,1314,56
2020-05-07,Washington,314,22
2020-05-07,West Virginia,21,0
2020-05-07,Wisconsin,317,12
2020-05-07,Wyoming,4,0
2020-05-08,Alabama,339,14
2020-05-08,Alaska,3,0
2020-05-08,Arizona,581,67
2020-05-08,Arkansas,53,0
2020-05-08,California,2135,89
2020-05-08,Colorado,455,16
2020-05-08,Connecticut,627,77
2020-05-08,Delaware,144,11
2020-05-08,Florida,371,69
2020-05-08,Georgia,565,46
2020-05-08,Guam,2,0
2020-05-08,Hawaii,0,0
2020-05-08,Idaho,27,0
2020-05-08,Illinois,2886,123
2020-05-08,Indiana,678,33
2020-05-08,Iowa,398,12
2020-05-08,Kansas,511,3
2020-05-08,Kentucky,125,2
2020-05-08,Louisiana,203,19
2020-05-08,Maine,44,1
2020-05-08,Maryland,1116,57
2020-05-08,Massachusetts,1612,150
2020-05-08,Michigan,676,50
2020-05-08,Minnesota,723,26
2020-05-08,Mississippi,404,13
2020-05-08,Missouri,164,32
2020-05-08,Montana,2,0
2020-05-08,Nebraska,640,1
2020-05-08,Nevada,84,8
2020-05-08,New Hampshire,104,7
2020-05-08,New Jersey,1819,151
2020-05-08,New Mexico,181,9
2020-05-08,New York,2873,152
2020-05-08,North Carolina,448,16
2020-05-08,North Dakota,54,2
2020-05-08,Ohio,887,35
2020-05-08,Oklahoma,94,6
2020-05-08,Oregon,79,3
2020-05-08,Pennsylvania,1352,125
2020-05-08,Puerto Rico,125,5
2020-05-08,Rhode Island,249,11
2020-05-08,South Carolina,225,4
2020-05-08,South Dakota,239,0
2020-05-08,Tennessee,168,2
2020-05-08,Texas,1261,43
2020-05-08,Utah,195,0
2020-05-08,Vermont,3,0
2020-05-08,Virginia,772,43
2020-05-08,Washington,290,12
2020-05-08,West Virginia,26,1
2020-05-08,Wisconsin,381,10
2020-05-08,Wyoming,9,0
2020-05-09,Alabama,283,7
2020-05-09,Alaska,1,0
2020-05-09,Arizona,434,15
2020-05-09,Arkansas,0,0
2020-05-09,California,2208,82
2020-05-09,Colorado,548,7
2020-05-09,Connecticut,573,58
2020-05-09,Delaware,194,8
2020-05-09,Florida,802,46
2020-05-09,Georgia,392,2
2020-05-09,Guam,0,0
2020-05-09,Hawaii,1,0
2020-05-09,Idaho,25,0
2020-05-09,Illinois,2320,100
2020-05-09,Indiana,619,43
2020-05-09,Iowa,214,9
2020-05-09,Kansas,172,5
2020-05-09,Kentucky,171,8
2020-05-09,Louisiana,562,40
2020-05-09,Maine,34,1
2020-05-09,Maryland,1046,54
2020-05-09,Massachusetts,1410,138
2020-05-09,Michigan,416,133
2020-05-09,Minnesota,702,24
2020-05-09,Mississippi,288,12
2020-05-09,Missouri,164,11
2020-05-09,Montana,0,0
2020-05-09,Nebraska,403,3
2020-05-09,Nevada,104,5
2020-05-09,New Hampshire,64,10
2020-05-09,New Jersey,1631,164
2020-05-09,New Mexico,105,10
2020-05-09,New York,2715,226
2020-05-09,North Carolina,508,17
2020-05-09,North Dakota,39,2
2020-05-09,Ohio,679,25
2020-05-09,Oklahoma,66,4
2020-05-09,Oregon,92,3
2020-05-09,Pennsylvania,1160,69
2020-05-09,Puerto Rico,17,1
2020-05-09,Rhode Island,210,19
2020-05-09,South Carolina,164,10
2020-05-09,South Dakota,249,3
2020-05-09,Tennessee,399,1
2020-05-09,Texas,906,27
2020-05-09,Utah,184,5
2020-05-09,Vermont,2,0
2020-05-09,Virginia,854,15
2020-05-09,Washington,152,10
2020-05-09,West Virginia,24,1
2020-05-09,Wisconsin,349,14
2020-05-09,Wyoming,9,0
2020-05-10,Alabama,221,3
2020-05-10,Alaska,1,0
2020-05-10,Arizona,159,4
2020-05-10,Arkansas,265,3
2020-05-10,California,1227,37
2020-05-10,Colorado,328,4
2020-05-10,Connecticut,570,35
2020-05-10,Delaware,170,3
2020-05-10,Florida,595,6
2020-05-10,Georgia,786,3
2020-05-10,Guam,0,0
2020-05-10,Hawaii,1,0
2020-05-10,Idaho,2,0
2020-05-10,Illinois,1654,64
2020-05-10,Indiana,394,18
2020-05-10,Iowa,288,13
2020-05-10,Kansas,122,0
2020-05-10,Kentucky,17,0
2020-05-10,Louisiana,183,19
2020-05-10,Maine,28,0
2020-05-10,Maryland,1055,30
2020-05-10,Massachusetts,1050,139
2020-05-10,Michigan,381,25
2020-05-10,Minnesota,481,20
2020-05-10,Mississippi,123,9
2020-05-10,Missouri,169,10
2020-05-10,Montana,0,0
2020-05-10,Nebraska,95,2
2020-05-10,Nevada,74,0
2020-05-10,New Hampshire,60,2
2020-05-10,New Jersey,1447,139
2020-05-10,New Mexico,85,9
2020-05-10,New York,2138,214
2020-05-10,North Carolina,396,7
2020-05-10,North Dakota,27,0
2020-05-10,Ohio,389,10
2020-05-10,Oklahoma,99,2
2020-05-10,Oregon,68,0
2020-05-10,Pennsylvania,1376,26
2020-05-10,Puerto Rico,25,3
2020-05-10,Rhode Island,285,4
2020-05-10,South Carolina,122,1
2020-05-10,South Dakota,124,0
2020-05-10,Tennessee,385,1
2020-05-10,Texas,1188,24
2020-05-10,Utah,148,1
2020-05-10,Vermont,5,0
2020-05-10,Virginia,885,12
2020-05-10,Washington,152,14
2020-05-10,West Virginia,15,1
2020-05-10,Wisconsin,280,2
2020-05-10,Wyoming,9,0
2020-05-11,Alabama,275,10
2020-05-11,Alaska,2,0
2020-05-11,Arizona,261,6
2020-05-11,Arkansas,31,3
2020-05-11,California,1463,51
2020-05-11,Colorado,198,17
2020-05-11,Connecticut,211,41
2020-05-11,Delaware,118,1
2020-05-11,Florida,386,14
2020-05-11,Georgia,181,37
2020-05-11,Guam,0,0
2020-05-11,Hawaii,2,0
2020-05-11,Idaho,29,2
2020-05-11,Illinois,1461,54
2020-05-11,Indiana,501,32
2020-05-11,Iowa,414,6
2020-05-11,Kansas,116,2
2020-05-11,Kentucky,224,13
2020-05-11,Louisiana,208,22
2020-05-11,Maine,26,1
2020-05-11,Maryland,790,39
2020-05-11,Massachusetts,669,129
2020-05-11,Michigan,410,33
2020-05-11,Minnesota,528,13
2020-05-11,Mississippi,173,5
2020-05-11,Missouri,119,10
2020-05-11,Montana,1,0
2020-05-11,Nebraska,247,2
2020-05-11,Nevada,32,6
2020-05-11,New Hampshire,89,0
2020-05-11,New Jersey,1413,55
2020-05-11,New Mexico,206,8
2020-05-11,New York,1610,205
2020-05-11,North Carolina,286,10
2020-05-11,North Dakota,27,1
2020-05-11,Ohio,699,16
2020-05-11,Oklahoma,24,2
2020-05-11,Oregon,58,3
2020-05-11,Pennsylvania,520,27
2020-05-11,Puerto Rico,58,2
2020-05-11,Rhode Island,176,8
2020-05-11,South Carolina,139,15
2020-05-11,South Dakota,97,0
2020-05-11,Tennessee,363,6
2020-05-11,Texas,951,27
2020-05-11,Utah,113,1
2020-05-11,Vermont,0,0
2020-05-11,Virginia,989,11
2020-05-11,Washington,391,18
2020-05-11,West Virginia,7,3
2020-05-11,Wisconsin,202,9
2020-05-11,Wyoming,7,0
2020-05-12,Alabama,300,32
